Transaction_Id,Transaction_Date,Customer Name,Transaction_Status,Transaction_Type,Customer_Segment,State,Total Amount,Total Fees,Total Tax
T00022545,2025-08-25 00:00:00,Amit Nair,Success,Fee Charge,Premium,Maharashtra,₹ 415.91,₹ 0.42,₹ 0.08
T00022672,2025-08-23 00:00:00,Neha Gupta,Success,Loan EMI,Premium,Maharashtra,₹ 13889.34,₹ 69.45,₹ 12.50
T00023513,2025-08-02 00:00:00,Ira Nair,Success,Loan EMI,Premium,Maharashtra,₹ 3306.43,₹ 6.61,₹ 1.19
T00023684,2025-08-09 00:00:00,Aarav Nair,Success,Investment,Retail,Maharashtra,₹ 33857.82,₹ 169.29,₹ 30.47
T00023707,2025-08-05 00:00:00,Ayaan Kulkarni,Success,Interest Credit,Premium,Maharashtra,₹ 2336.48,₹ 2.34,₹ 0.42
T00023711,2025-08-26 00:00:00,Karan Jain,Success,Loan EMI,SME,Maharashtra,₹ 4489.29,₹ 4.49,₹ 0.81
T00024203,2025-08-05 00:00:00,Pooja Chopra,Success,Transfer,SME,Maharashtra,₹ 48861.97,₹ 0.00,₹ 0.00
T00024613,2025-08-19 00:00:00,Pari Kulkarni,Success,Interest Credit,Retail,Maharashtra,₹ 4343.02,₹ 21.72,₹ 3.91
T00024763,2025-08-14 00:00:00,Kiara Malhotra,Success,Withdrawal,Retail,Maharashtra,₹ 2468.27,₹ 0.00,₹ 0.00
T00024816,2025-08-08 00:00:00,Nisha Patel,Pending,Card Payment,Retail,Maharashtra,₹ 1031.90,₹ 1.03,₹ 0.19
T00025060,2025-08-30 00:00:00,Aadhya Joshi,Success,Transfer,Premium,Maharashtra,₹ 58784.97,₹ 0.00,₹ 0.00
T00025328,2025-08-16 00:00:00,Reyansh Bansal,Success,Card Payment,Premium,Maharashtra,₹ 7612.39,₹ 7.61,₹ 1.37
T00025336,2025-08-13 00:00:00,Riya Singh,Success,Fee Charge,Wealth,Maharashtra,₹ 473.62,₹ 0.00,₹ 0.00
T00025876,2025-08-03 00:00:00,Priya Kulkarni,Pending,Investment,SME,Maharashtra,₹ 37052.51,₹ 74.11,₹ 13.34
T00026683,2025-08-22 00:00:00,Sneha Kumar,Success,Card Payment,Premium,Maharashtra,₹ 2640.53,₹ 2.64,₹ 0.48
T00027256,2025-08-04 00:00:00,Nisha Gupta,Success,Transfer,Premium,Maharashtra,₹ 7937.45,₹ 15.87,₹ 2.86
T00027981,2025-08-08 00:00:00,Neha Chopra,Success,Loan EMI,Retail,Maharashtra,₹ 18245.42,₹ 18.25,₹ 3.28
T00028280,2025-08-01 00:00:00,Aadhya Nair,Success,Interest Credit,Retail,Maharashtra,₹ 2774.30,₹ 0.00,₹ 0.00
T00028560,2025-08-26 00:00:00,Rahul Kapoor,Success,Card Payment,Retail,Maharashtra,₹ 3814.91,₹ 19.07,₹ 3.43
T00028567,2025-08-21 00:00:00,Pooja Kapoor,Success,Investment,Retail,Maharashtra,₹ 23932.19,₹ 23.93,₹ 4.31
T00028733,2025-08-21 00:00:00,Sneha Chopra,Success,Loan EMI,Retail,Maharashtra,₹ 5201.36,₹ 5.20,₹ 0.94
T00029308,2025-08-19 00:00:00,Sai Iyer,Success,Card Payment,Retail,Maharashtra,₹ 12299.30,₹ 24.60,₹ 4.43
T00029456,2025-08-30 00:00:00,Rohan Kapoor,Failed,Deposit,Premium,Maharashtra,₹ 5155.17,₹ 0.00,₹ 0.00
T00029686,2025-08-28 00:00:00,Kiara Kulkarni,Success,Withdrawal,SME,Maharashtra,₹ 1868.62,₹ 3.74,₹ 0.67
T00029851,2025-08-30 00:00:00,Ishaan Kulkarni,Success,Bill Payment,Premium,Maharashtra,₹ 4821.95,₹ 4.82,₹ 0.87
T00030412,2025-08-16 00:00:00,Krishna Malhotra,Success,Deposit,Retail,Maharashtra,₹ 1627.16,₹ 3.25,₹ 0.58
T00030884,2025-08-01 00:00:00,Sneha Chopra,Success,Loan EMI,SME,Maharashtra,₹ 10462.39,₹ 0.00,₹ 0.00
T00031007,2025-08-04 00:00:00,Kiara Malhotra,Success,Transfer,Retail,Maharashtra,₹ 2404.77,₹ 2.40,₹ 0.43
T00031024,2025-08-22 00:00:00,Ishaan Singh,Pending,Refund,Premium,Maharashtra,₹ 2606.97,₹ 2.61,₹ 0.47
T00032040,2025-08-14 00:00:00,Priya Reddy,Failed,Transfer,Retail,Maharashtra,₹ 6292.07,₹ 31.46,₹ 5.66
T00032185,2025-08-12 00:00:00,Sara Desai,Success,Loan EMI,Corporate,Maharashtra,₹ 17075.82,₹ 0.00,₹ 0.00
T00032285,2025-08-10 00:00:00,Vihaan Reddy,Failed,Transfer,Retail,Maharashtra,₹ 6945.91,₹ 34.73,₹ 6.25
T00032437,2025-08-08 00:00:00,Vivaan Kulkarni,Success,Refund,Retail,Maharashtra,₹ 3223.47,₹ 0.00,₹ 0.00
T00032453,2025-08-08 00:00:00,Diya Kulkarni,Success,Loan EMI,Retail,Maharashtra,₹ 11510.42,₹ 0.00,₹ 0.00
T00032893,2025-08-30 00:00:00,Arjun Bansal,Success,Deposit,Retail,Maharashtra,₹ 10777.72,₹ 0.00,₹ 0.00
T00033256,2025-08-16 00:00:00,Rohan Kapoor,Success,Card Payment,Premium,Maharashtra,₹ 25095.03,₹ 125.48,₹ 22.59
T00033340,2025-08-26 00:00:00,Sara Kumar,Success,Transfer,SME,Maharashtra,₹ 54223.75,₹ 0.00,₹ 0.00
T00033348,2025-08-18 00:00:00,Anika Kapoor,Success,Withdrawal,SME,Maharashtra,₹ 3453.52,₹ 6.91,₹ 1.24
T00033436,2025-08-20 00:00:00,Rohan Jain,Success,Interest Credit,Retail,Maharashtra,₹ 532.17,₹ 0.00,₹ 0.00
T00033577,2025-08-30 00:00:00,Aadhya Desai,Success,Transfer,Corporate,Maharashtra,₹ 5997.49,₹ 6.00,₹ 1.08
T00033585,2025-08-22 00:00:00,Aarav Iyer,Success,Bill Payment,Retail,Maharashtra,₹ 15581.44,₹ 0.00,₹ 0.00
T00033620,2025-08-30 00:00:00,Vihaan Verma,Success,Fee Charge,Premium,Maharashtra,₹ 306.01,₹ 0.00,₹ 0.00
T00034006,2025-08-07 00:00:00,Sara Kulkarni,Success,Withdrawal,SME,Maharashtra,₹ 2417.01,₹ 4.83,₹ 0.87
T00035121,2025-08-07 00:00:00,Anika Jain,Success,Bill Payment,Retail,Maharashtra,₹ 14157.48,₹ 0.00,₹ 0.00
T00035227,2025-08-31 00:00:00,Kiara Verma,Success,Deposit,Corporate,Maharashtra,₹ 8430.41,₹ 16.86,₹ 3.03
T00035347,2025-08-02 00:00:00,Anaya Patel,Success,Deposit,Corporate,Maharashtra,₹ 5486.65,₹ 0.00,₹ 0.00
T00035601,2025-08-14 00:00:00,Kiara Verma,Success,Interest Credit,Corporate,Maharashtra,₹ 3276.10,₹ 0.00,₹ 0.00
T00036478,2025-08-02 00:00:00,Rahul Nair,Success,Transfer,Retail,Maharashtra,₹ 12414.85,₹ 0.00,₹ 0.00
T00036736,2025-08-30 00:00:00,Aarav Jain,Success,Fee Charge,Retail,Maharashtra,₹ 402.19,₹ 0.80,₹ 0.14
T00037052,2025-08-31 00:00:00,Aditya Desai,Success,Fee Charge,Wealth,Maharashtra,₹ 70.95,₹ 0.35,₹ 0.06
T00037151,2025-08-12 00:00:00,Rahul Joshi,Success,Withdrawal,Retail,Maharashtra,₹ 1969.93,₹ 3.94,₹ 0.71
T00037305,2025-08-22 00:00:00,Sai Gupta,Success,Transfer,Retail,Maharashtra,₹ 99565.56,₹ 199.13,₹ 35.84
T00037418,2025-08-06 00:00:00,Vivaan Patel,Success,Fee Charge,Retail,Maharashtra,₹ 138.57,₹ 0.14,₹ 0.03
T00037461,2025-08-01 00:00:00,Sneha Malhotra,Success,Withdrawal,Retail,Maharashtra,₹ 881.64,₹ 4.41,₹ 0.79
T00038138,2025-08-07 00:00:00,Riya Mishra,Success,Loan EMI,SME,Maharashtra,₹ 6180.98,₹ 0.00,₹ 0.00
T00038144,2025-08-06 00:00:00,Nisha Agarwal,Success,Card Payment,Retail,Maharashtra,₹ 4997.60,₹ 0.00,₹ 0.00
T00038283,2025-08-30 00:00:00,Sai Agarwal,Success,Interest Credit,Wealth,Maharashtra,₹ 796.15,₹ 3.98,₹ 0.72
T00039010,2025-08-19 00:00:00,Pooja Kapoor,Pending,Deposit,Retail,Maharashtra,₹ 36174.58,₹ 36.17,₹ 6.51
T00039304,2025-08-20 00:00:00,Amit Verma,Success,Refund,Retail,Maharashtra,₹ 3451.94,₹ 0.00,₹ 0.00
T00039323,2025-08-21 00:00:00,Anika Mehta,Success,Loan EMI,Retail,Maharashtra,₹ 10980.12,₹ 54.90,₹ 9.88
T00039495,2025-08-19 00:00:00,Rahul Kapoor,Failed,Deposit,Retail,Maharashtra,₹ 45888.72,₹ 91.78,₹ 16.52
T00039684,2025-08-26 00:00:00,Kiara Patel,Success,Interest Credit,SME,Maharashtra,₹ 2940.22,₹ 5.88,₹ 1.06
T00039855,2025-08-03 00:00:00,Riya Gupta,Success,Card Payment,Corporate,Maharashtra,₹ 864.70,₹ 0.00,₹ 0.00
T00039892,2025-08-20 00:00:00,Sneha Mehta,Pending,Fee Charge,Retail,Maharashtra,₹ 753.25,₹ 0.00,₹ 0.00
T00039965,2025-08-15 00:00:00,Vivaan Mishra,Success,Loan EMI,Retail,Maharashtra,₹ 23543.69,₹ 0.00,₹ 0.00
T00040048,2025-08-17 00:00:00,Anika Iyer,Success,Deposit,Retail,Maharashtra,₹ 29944.04,₹ 0.00,₹ 0.00
T00040567,2025-08-24 00:00:00,Nisha Kumar,Success,Card Payment,Retail,Maharashtra,₹ 5002.22,₹ 10.00,₹ 1.80
T00041162,2025-08-06 00:00:00,Pooja Patel,Success,Withdrawal,Premium,Maharashtra,₹ 2739.12,₹ 13.70,₹ 2.47
T00041226,2025-08-31 00:00:00,Diya Iyer,Success,Fee Charge,Retail,Maharashtra,₹ 29.21,₹ 0.15,₹ 0.03
T00041357,2025-08-26 00:00:00,Pooja Mishra,Success,Loan EMI,Wealth,Maharashtra,₹ 29486.35,₹ 58.97,₹ 10.61
T00041453,2025-08-28 00:00:00,Diya Kulkarni,Success,Loan EMI,Retail,Maharashtra,₹ 8431.87,₹ 16.86,₹ 3.03
T00041851,2025-08-27 00:00:00,Ishaan Mehta,Failed,Loan EMI,Retail,Maharashtra,₹ 23503.93,₹ 0.00,₹ 0.00
T00042469,2025-08-19 00:00:00,Anika Jain,Success,Transfer,Retail,Maharashtra,₹ 8954.77,₹ 0.00,₹ 0.00
T00043370,2025-08-21 00:00:00,Kabir Gupta,Success,Investment,Retail,Maharashtra,₹ 86086.23,₹ 86.09,₹ 15.50
T00043808,2025-08-13 00:00:00,Kabir Patel,Success,Withdrawal,Retail,Maharashtra,₹ 2621.97,₹ 0.00,₹ 0.00
T00043910,2025-08-07 00:00:00,Riya Desai,Success,Deposit,SME,Maharashtra,₹ 4005.28,₹ 0.00,₹ 0.00
T00044196,2025-08-05 00:00:00,Sai Reddy,Success,Loan EMI,Retail,Maharashtra,₹ 19794.67,₹ 19.79,₹ 3.56
T00044270,2025-08-11 00:00:00,Amit Bansal,Success,Transfer,Premium,Maharashtra,₹ 25052.33,₹ 0.00,₹ 0.00
T00044300,2025-08-02 00:00:00,Vivaan Kulkarni,Success,Withdrawal,Corporate,Maharashtra,₹ 24326.77,₹ 121.63,₹ 21.89
T00044377,2025-08-12 00:00:00,Myra Desai,Success,Refund,Retail,Maharashtra,₹ 3671.90,₹ 3.67,₹ 0.66
T00044386,2025-08-19 00:00:00,Ira Kapoor,Success,Bill Payment,Premium,Maharashtra,₹ 1324.76,₹ 6.62,₹ 1.19
T00044428,2025-08-21 00:00:00,Riya Mishra,Success,Interest Credit,SME,Maharashtra,₹ 1585.53,₹ 0.00,₹ 0.00
T00044606,2025-08-06 00:00:00,Kabir Nair,Success,Fee Charge,Retail,Maharashtra,₹ 419.28,₹ 0.84,₹ 0.15
T00044819,2025-08-22 00:00:00,Riya Chopra,Success,Interest Credit,Retail,Maharashtra,₹ 2676.46,₹ 0.00,₹ 0.00
T00044868,2025-08-07 00:00:00,Ayaan Sharma,Success,Deposit,Retail,Maharashtra,₹ 28700.50,₹ 0.00,₹ 0.00
T00046271,2025-08-14 00:00:00,Sara Mishra,Success,Refund,Premium,Maharashtra,₹ 3462.32,₹ 6.92,₹ 1.25
T00046805,2025-08-01 00:00:00,Krishna Malhotra,Success,Interest Credit,Premium,Maharashtra,₹ 4119.23,₹ 0.00,₹ 0.00
T00047133,2025-08-03 00:00:00,Aadhya Desai,Success,Refund,Retail,Maharashtra,₹ 1806.24,₹ 1.81,₹ 0.33
T00047645,2025-08-15 00:00:00,Nisha Patel,Success,Loan EMI,Retail,Maharashtra,₹ 2656.01,₹ 0.00,₹ 0.00
T00047689,2025-08-01 00:00:00,Riya Singh,Success,Refund,Wealth,Maharashtra,₹ 3474.44,₹ 0.00,₹ 0.00
T00048133,2025-08-16 00:00:00,Sara Desai,Success,Deposit,Retail,Maharashtra,₹ 12087.17,₹ 60.44,₹ 10.88
T00048210,2025-08-14 00:00:00,Pooja Joshi,Success,Loan EMI,Retail,Maharashtra,₹ 9174.61,₹ 0.00,₹ 0.00
T00048310,2025-08-22 00:00:00,Arjun Patel,Success,Transfer,SME,Maharashtra,₹ 4612.99,₹ 0.00,₹ 0.00
T00048533,2025-08-07 00:00:00,Vivaan Reddy,Success,Fee Charge,Retail,Maharashtra,₹ 261.53,₹ 0.00,₹ 0.00
T00048607,2025-08-05 00:00:00,Vihaan Mehta,Success,Transfer,Retail,Maharashtra,₹ 3314.19,₹ 6.63,₹ 1.19
T00048624,2025-08-08 00:00:00,Sara Kulkarni,Success,Deposit,Retail,Maharashtra,₹ 15552.06,₹ 31.10,₹ 5.60
T00048852,2025-08-15 00:00:00,Riya Gupta,Success,Fee Charge,Corporate,Maharashtra,₹ 928.91,₹ 4.64,₹ 0.84
T00048854,2025-08-01 00:00:00,Anika Kumar,Pending,Withdrawal,Premium,Maharashtra,₹ 5676.80,₹ 28.38,₹ 5.11
T00048859,2025-08-04 00:00:00,Riya Agarwal,Success,Transfer,Premium,Maharashtra,₹ 7507.55,₹ 7.51,₹ 1.35
T00048975,2025-08-08 00:00:00,Sneha Verma,Success,Bill Payment,Retail,Maharashtra,₹ 2123.23,₹ 10.62,₹ 1.91
T00049282,2025-08-15 00:00:00,Ishaan Reddy,Success,Loan EMI,Retail,Maharashtra,₹ 8822.67,₹ 17.65,₹ 3.18
T00049677,2025-08-21 00:00:00,Arjun Bansal,Success,Transfer,Retail,Maharashtra,₹ 312586.25,₹ 0.00,₹ 0.00
T00000607,2025-08-18 00:00:00,Amit Mishra,Failed,Loan EMI,Corporate,Rajasthan,₹ 11335.17,₹ 0.00,₹ 0.00
T00000921,2025-08-22 00:00:00,Priya Jain,Failed,Withdrawal,Premium,Rajasthan,₹ 1882.78,₹ 9.41,₹ 1.69
T00001553,2025-08-13 00:00:00,Myra Sharma,Success,Bill Payment,SME,Rajasthan,₹ 8242.54,₹ 8.24,₹ 1.48
T00001798,2025-08-18 00:00:00,Anika Desai,Success,Bill Payment,Retail,Rajasthan,₹ 5061.76,₹ 25.31,₹ 4.56
T00002121,2025-08-20 00:00:00,Pooja Iyer,Success,Card Payment,Retail,Rajasthan,₹ 3680.14,₹ 0.00,₹ 0.00
T00002155,2025-08-22 00:00:00,Diya Desai,Success,Bill Payment,Retail,Rajasthan,₹ 2796.10,₹ 0.00,₹ 0.00
T00002974,2025-08-20 00:00:00,Arjun Joshi,Success,Transfer,Retail,Rajasthan,₹ 13938.02,₹ 0.00,₹ 0.00
T00003718,2025-08-16 00:00:00,Reyansh Chopra,Success,Loan EMI,Corporate,Rajasthan,₹ 4928.81,₹ 0.00,₹ 0.00
T00005225,2025-08-17 00:00:00,Kiara Sharma,Success,Investment,Retail,Rajasthan,₹ 1616.68,₹ 8.08,₹ 1.45
T00005763,2025-08-02 00:00:00,Pari Verma,Success,Card Payment,Retail,Rajasthan,₹ 5237.64,₹ 10.48,₹ 1.89
T00010040,2025-08-09 00:00:00,Rohan Bansal,Success,Transfer,Retail,Rajasthan,₹ 9046.02,₹ 0.00,₹ 0.00
T00011812,2025-08-17 00:00:00,Aarav Mishra,Success,Loan EMI,Retail,Rajasthan,₹ 11309.90,₹ 11.31,₹ 2.04
T00012036,2025-08-13 00:00:00,Pooja Mishra,Success,Bill Payment,Retail,Rajasthan,₹ 4534.86,₹ 9.07,₹ 1.63
T00012042,2025-08-16 00:00:00,Pari Joshi,Failed,Loan EMI,Retail,Rajasthan,₹ 24259.45,₹ 24.26,₹ 4.37
T00012978,2025-08-27 00:00:00,Aarav Mehta,Success,Refund,Premium,Rajasthan,₹ 4114.58,₹ 0.00,₹ 0.00
T00014197,2025-08-19 00:00:00,Ira Bansal,Success,Fee Charge,Retail,Rajasthan,₹ 502.49,₹ 0.00,₹ 0.00
T00015374,2025-08-29 00:00:00,Riya Agarwal,Success,Deposit,Premium,Rajasthan,₹ 7168.94,₹ 14.34,₹ 2.58
T00015569,2025-08-07 00:00:00,Krishna Nair,Success,Fee Charge,SME,Rajasthan,₹ 643.41,₹ 1.29,₹ 0.23
T00015822,2025-08-08 00:00:00,Pari Joshi,Success,Transfer,Retail,Rajasthan,₹ 1663.22,₹ 0.00,₹ 0.00
T00016216,2025-08-01 00:00:00,Pari Verma,Success,Transfer,Retail,Rajasthan,₹ 5737.53,₹ 0.00,₹ 0.00
T00016846,2025-08-16 00:00:00,Sneha Patel,Failed,Investment,Premium,Rajasthan,₹ 7746.14,₹ 0.00,₹ 0.00
T00017756,2025-08-05 00:00:00,Aadhya Mishra,Success,Deposit,Premium,Rajasthan,₹ 24284.88,₹ 48.57,₹ 8.74
T00018029,2025-08-07 00:00:00,Neha Jain,Failed,Deposit,SME,Rajasthan,₹ 1821.35,₹ 0.00,₹ 0.00
T00019179,2025-08-03 00:00:00,Aarav Jain,Success,Investment,Retail,Rajasthan,₹ 11185.57,₹ 55.93,₹ 10.07
T00020369,2025-08-10 00:00:00,Kabir Malhotra,Success,Withdrawal,Retail,Rajasthan,₹ 7676.84,₹ 7.68,₹ 1.38
T00020558,2025-08-11 00:00:00,Kabir Sharma,Success,Card Payment,Premium,Rajasthan,₹ 14032.11,₹ 28.06,₹ 5.05
T00021218,2025-08-05 00:00:00,Pari Mehta,Success,Bill Payment,Wealth,Rajasthan,₹ 926.16,₹ 1.85,₹ 0.33
T00022810,2025-08-30 00:00:00,Vivaan Kumar,Success,Withdrawal,Premium,Rajasthan,₹ 9839.71,₹ 49.20,₹ 8.86
T00023866,2025-08-22 00:00:00,Amit Singh,Success,Deposit,Retail,Rajasthan,₹ 4827.36,₹ 0.00,₹ 0.00
T00024531,2025-08-09 00:00:00,Diya Verma,Success,Bill Payment,Corporate,Rajasthan,₹ 3088.49,₹ 0.00,₹ 0.00
T00025378,2025-08-03 00:00:00,Krishna Nair,Success,Transfer,SME,Rajasthan,₹ 29182.51,₹ 29.18,₹ 5.25
T00025678,2025-08-09 00:00:00,Aadhya Sharma,Success,Loan EMI,Premium,Rajasthan,₹ 22535.93,₹ 0.00,₹ 0.00
T00026252,2025-08-06 00:00:00,Anika Kumar,Success,Loan EMI,SME,Rajasthan,₹ 4567.79,₹ 4.57,₹ 0.82
T00026647,2025-08-30 00:00:00,Pari Iyer,Success,Withdrawal,Retail,Rajasthan,₹ 4679.18,₹ 0.00,₹ 0.00
T00027833,2025-08-31 00:00:00,Aarav Mishra,Success,Investment,Retail,Rajasthan,₹ 38916.81,₹ 0.00,₹ 0.00
T00028765,2025-08-19 00:00:00,Myra Nair,Success,Withdrawal,Premium,Rajasthan,₹ 21379.29,₹ 0.00,₹ 0.00
T00028894,2025-08-15 00:00:00,Aarav Mishra,Success,Loan EMI,Retail,Rajasthan,₹ 21777.78,₹ 43.56,₹ 7.84
T00030061,2025-08-19 00:00:00,Sara Mishra,Failed,Loan EMI,Premium,Rajasthan,₹ 15171.61,₹ 30.34,₹ 5.46
T00032458,2025-08-10 00:00:00,Riya Malhotra,Failed,Loan EMI,Retail,Rajasthan,₹ 11549.75,₹ 11.55,₹ 2.08
T00034895,2025-08-28 00:00:00,Kiara Kapoor,Success,Loan EMI,Retail,Rajasthan,₹ 4041.09,₹ 0.00,₹ 0.00
T00035274,2025-08-15 00:00:00,Diya Verma,Success,Withdrawal,Corporate,Rajasthan,₹ 3257.49,₹ 16.29,₹ 2.93
T00036004,2025-08-12 00:00:00,Kabir Malhotra,Success,Loan EMI,Retail,Rajasthan,₹ 24945.00,₹ 0.00,₹ 0.00
T00036035,2025-08-28 00:00:00,Vihaan Iyer,Success,Withdrawal,Premium,Rajasthan,₹ 2311.15,₹ 4.62,₹ 0.83
T00036950,2025-08-03 00:00:00,Aarav Sharma,Success,Transfer,SME,Rajasthan,₹ 30003.26,₹ 30.00,₹ 5.40
T00037703,2025-08-07 00:00:00,Nisha Patel,Pending,Transfer,Premium,Rajasthan,₹ 4386.13,₹ 4.39,₹ 0.79
T00039283,2025-08-24 00:00:00,Kabir Malhotra,Success,Interest Credit,Retail,Rajasthan,₹ 1667.83,₹ 3.34,₹ 0.60
T00039555,2025-08-02 00:00:00,Pari Iyer,Success,Transfer,Retail,Rajasthan,₹ 4757.52,₹ 23.79,₹ 4.28
T00039820,2025-08-31 00:00:00,Karan Patel,Success,Fee Charge,Retail,Rajasthan,₹ 705.88,₹ 0.00,₹ 0.00
T00040122,2025-08-04 00:00:00,Pari Joshi,Success,Transfer,Retail,Rajasthan,₹ 1442.79,₹ 0.00,₹ 0.00
T00040558,2025-08-17 00:00:00,Krishna Kapoor,Success,Fee Charge,Wealth,Rajasthan,₹ 430.34,₹ 0.86,₹ 0.15
T00040660,2025-08-23 00:00:00,Priya Verma,Success,Loan EMI,Retail,Rajasthan,₹ 18220.08,₹ 18.22,₹ 3.28
T00041169,2025-08-13 00:00:00,Pooja Jain,Success,Transfer,Retail,Rajasthan,₹ 3860.22,₹ 19.30,₹ 3.47
T00042004,2025-08-12 00:00:00,Rahul Kulkarni,Pending,Deposit,Premium,Rajasthan,₹ 12321.95,₹ 0.00,₹ 0.00
T00042308,2025-08-03 00:00:00,Diya Chopra,Failed,Deposit,Retail,Rajasthan,₹ 24000.75,₹ 0.00,₹ 0.00
T00042320,2025-08-13 00:00:00,Rahul Mehta,Success,Transfer,Retail,Rajasthan,₹ 31047.85,₹ 155.24,₹ 27.94
T00043271,2025-08-22 00:00:00,Rohan Chopra,Success,Investment,Retail,Rajasthan,₹ 5853.06,₹ 5.85,₹ 1.05
T00043539,2025-08-13 00:00:00,Karan Kumar,Success,Loan EMI,Retail,Rajasthan,₹ 52190.17,₹ 260.95,₹ 46.97
T00044214,2025-08-22 00:00:00,Rahul Desai,Success,Withdrawal,Retail,Rajasthan,₹ 1489.99,₹ 0.00,₹ 0.00
T00046094,2025-08-22 00:00:00,Neha Desai,Success,Fee Charge,Premium,Rajasthan,₹ 430.49,₹ 0.00,₹ 0.00
T00046502,2025-08-24 00:00:00,Rohan Bansal,Success,Transfer,Retail,Rajasthan,₹ 2611.92,₹ 2.61,₹ 0.47
T00048796,2025-08-05 00:00:00,Pari Joshi,Success,Deposit,Retail,Rajasthan,₹ 18744.27,₹ 0.00,₹ 0.00
T00000402,2025-08-28 00:00:00,Priya Singh,Success,Refund,SME,Tamil Nadu,₹ 3022.41,₹ 6.04,₹ 1.09
T00000485,2025-08-06 00:00:00,Ishaan Mishra,Success,Loan EMI,Premium,Tamil Nadu,₹ 2772.77,₹ 0.00,₹ 0.00
T00000667,2025-08-13 00:00:00,Neha Sharma,Success,Fee Charge,Premium,Tamil Nadu,₹ 653.56,₹ 0.00,₹ 0.00
T00000726,2025-08-17 00:00:00,Priya Bansal,Success,Withdrawal,Premium,Tamil Nadu,₹ 3602.65,₹ 0.00,₹ 0.00
T00002065,2025-08-19 00:00:00,Sneha Kapoor,Success,Transfer,SME,Tamil Nadu,₹ 8716.67,₹ 8.72,₹ 1.57
T00002500,2025-08-08 00:00:00,Pooja Singh,Success,Card Payment,Retail,Tamil Nadu,₹ 4600.97,₹ 9.20,₹ 1.66
T00002692,2025-08-18 00:00:00,Pooja Verma,Success,Transfer,Retail,Tamil Nadu,₹ 19278.17,₹ 38.56,₹ 6.94
T00002788,2025-08-17 00:00:00,Neha Kumar,Success,Deposit,SME,Tamil Nadu,₹ 8728.91,₹ 8.73,₹ 1.57
T00003159,2025-08-09 00:00:00,Riya Mishra,Success,Card Payment,Wealth,Tamil Nadu,₹ 949.90,₹ 0.00,₹ 0.00
T00003207,2025-08-29 00:00:00,Diya Kapoor,Failed,Fee Charge,Premium,Tamil Nadu,₹ 449.48,₹ 2.25,₹ 0.40
T00003323,2025-08-21 00:00:00,Sai Kapoor,Success,Loan EMI,Retail,Tamil Nadu,₹ 21471.75,₹ 107.36,₹ 19.32
T00003404,2025-08-24 00:00:00,Myra Iyer,Success,Transfer,Retail,Tamil Nadu,₹ 38216.04,₹ 0.00,₹ 0.00
T00003514,2025-08-02 00:00:00,Ira Gupta,Success,Transfer,SME,Tamil Nadu,₹ 13936.44,₹ 0.00,₹ 0.00
T00003992,2025-08-09 00:00:00,Myra Malhotra,Success,Transfer,Premium,Tamil Nadu,₹ 13498.18,₹ 0.00,₹ 0.00
T00004819,2025-08-09 00:00:00,Karan Bansal,Pending,Fee Charge,Corporate,Tamil Nadu,₹ 237.89,₹ 0.48,₹ 0.09
T00005220,2025-08-17 00:00:00,Arjun Jain,Success,Bill Payment,Retail,Tamil Nadu,₹ 4821.06,₹ 9.64,₹ 1.74
T00005280,2025-08-29 00:00:00,Priya Joshi,Success,Loan EMI,Retail,Tamil Nadu,₹ 8188.18,₹ 0.00,₹ 0.00
T00005323,2025-08-22 00:00:00,Rahul Kapoor,Success,Deposit,Corporate,Tamil Nadu,₹ 6282.49,₹ 0.00,₹ 0.00
T00005373,2025-08-20 00:00:00,Pooja Verma,Success,Withdrawal,Retail,Tamil Nadu,₹ 2364.78,₹ 11.82,₹ 2.13
T00005918,2025-08-19 00:00:00,Vivaan Mishra,Pending,Loan EMI,Retail,Tamil Nadu,₹ 25804.50,₹ 0.00,₹ 0.00
T00006011,2025-08-30 00:00:00,Sneha Reddy,Success,Loan EMI,SME,Tamil Nadu,₹ 42630.55,₹ 213.15,₹ 38.37
T00007391,2025-08-29 00:00:00,Ishaan Chopra,Success,Transfer,Retail,Tamil Nadu,₹ 9348.94,₹ 0.00,₹ 0.00
T00007650,2025-08-16 00:00:00,Priya Singh,Success,Refund,SME,Tamil Nadu,₹ 2331.52,₹ 0.00,₹ 0.00
T00008584,2025-08-10 00:00:00,Myra Joshi,Failed,Loan EMI,Retail,Tamil Nadu,₹ 5558.57,₹ 0.00,₹ 0.00
T00008624,2025-08-20 00:00:00,Rahul Singh,Pending,Investment,Premium,Tamil Nadu,₹ 8189.72,₹ 8.19,₹ 1.47
T00009061,2025-08-09 00:00:00,Kiara Singh,Success,Loan EMI,Retail,Tamil Nadu,₹ 52632.64,₹ 263.16,₹ 47.37
T00009086,2025-08-30 00:00:00,Pooja Verma,Success,Card Payment,Retail,Tamil Nadu,₹ 3508.62,₹ 0.00,₹ 0.00
T00009403,2025-08-29 00:00:00,Arjun Kulkarni,Success,Investment,Wealth,Tamil Nadu,₹ 7363.12,₹ 14.73,₹ 2.65
T00009644,2025-08-29 00:00:00,Arjun Kulkarni,Failed,Interest Credit,Wealth,Tamil Nadu,₹ 715.16,₹ 3.58,₹ 0.64
T00009765,2025-08-09 00:00:00,Priya Joshi,Success,Withdrawal,Retail,Tamil Nadu,₹ 3083.12,₹ 0.00,₹ 0.00
